
score_vector_pc=[-5559.709124918203, -5468.461930075643, -5370.612593253547, -5184.151463910077, -5291.0360221056635, -5347.238578948366, -5850.49982522159, -4675.255671442741, -6492.54937095888, -4986.133887167169, -5370.322501261142, -4992.036507006627, -6083.138006993664, -5075.217791618584, -5108.641579330042, -5227.618077904007, -4526.777698591891, -6651.504391845255, -5346.579112008063, -6027.275266441989, -5509.368430131715, -4902.6259229794805, -4798.134377806597, -5145.631748517943, -5655.334097726751, -5828.54848940475, -4878.460980692315, -5346.475815272158, -5654.91166270064, -5993.702776521242, -5401.681671003703, -5096.5853177100735, -5156.318950075926, -5139.148741982285, -5642.903968590182, -5116.198719783836, -5087.309873198582, -5662.28190769089, -5323.418841517856, -5549.12791617069, -5323.723186360506, -5451.754705758713, -6041.701128709305, -4422.493325402177, -5946.7785429419255, -5422.670217883586, -4677.557396212129, -5648.587300219743, -4965.145087744675, -5272.304108405516, -4835.471194237985, -5546.219136856062, -5374.176378925356, -4814.68949710335, -5444.098307528738, -5463.7737576780055, -4505.538389897318, -5476.49312171651, -5250.6357629134545, -5583.578302802361, -4813.795961622054, -5439.432226245909, -5017.435634430523, -4916.127490508866, -4665.39279701928, -5071.2762471371825, -4804.400708268951, -5180.783849419765, -5579.163113576266, -5724.168385054927, -4916.673057751934, -6019.902107946612, -5316.622881122888, -5033.37463506832, -5068.977195681365, -4913.893770087428, -5036.457099507021, -6065.995195410429, -4728.655093656433, -5097.843363648877, -5363.757460539369, -6153.780041705599, -5416.117367457639, -5586.127196704224, -4832.125184588187, -4660.924000497794, -5431.953679704108, -5816.888295523215, -5675.136165474506, -4831.062998730349, -5224.9193862658, -5498.905124091204, -4845.428850980581, -5414.423424810779, -5797.964493196994, -6079.4314766952875, -5163.365207776558, -4797.2618345904075, -5266.016155242422, -5318.261240406204]

score_vector_mmhc=[-4475.535469612146, -4693.743147970752, -5160.693035958853, -5274.547246143864, -4948.153935321288, -5026.0352495991, -5125.625855316153, -4576.036542491767, -4685.5290501663985, -4778.923012915684, -4562.190798342252, -4757.665046039116, -4496.530279869292, -5055.239023639872, -4987.231029869083, -4766.5879179365975, -4374.927570087727, -5231.472149892681, -4707.728031600986, -5224.2087318830145, -4793.146522503691, -4880.738323475118, -5455.17406797243, -4889.427674873768, -4558.487074844639, -5130.199470134578, -4597.032072113517, -4642.698226879265, -4811.025051799079, -5535.763265999181, -5245.53792186553, -4800.062553375522, -4526.17404617285, -4624.47958852824, -5127.757815012208, -4561.637788375788, -4508.629807110485, -4829.209089574592, -4966.823832399092, -5479.795065316947, -5518.55958829149, -4679.029347396169, -4793.112132710383, -4663.417197614012, -5444.078454990348, -4660.466773469626, -4599.548778444795, -4835.147457472584, -4371.522951397519, -4828.176296039033, -4766.675807666696, -5427.016262032743, -4785.18275125768, -4918.32273352582, -5038.583020681859, -4395.066657039477, -4386.279576681872, -4743.999831510737, -4842.08660936268, -5544.874410968264, -4557.78002838748, -5906.25732399678, -4487.493481195333, -4562.244180888156, -4654.401077377314, -4883.961695205879, -4609.811739138009, -4936.238631888571, -5341.022643222592, -5088.063143318451, -4851.963704540615, -4867.949069621806, -4797.915802987935, -4791.981637600526, -5189.662691646231, -4634.765318684014, -5029.027505146572, -5229.264268916992, -4731.926134269536, -5457.979007273588, -5021.329260510274, -5991.984517040429, -5238.674608441989, -4689.896851309977, -4716.891536026691, -4543.806671168025, -4666.8350974286395, -5136.038652956485, -5049.665288027612, -4338.251378438295, -4854.537931640767, -4523.120620479153, -4728.47395601614, -5043.1815871732615, -4472.3889601254905, -5283.559304484212, -4910.635373717352, -4569.279842022415, -5247.788354791775, -5036.133277880149]

score_vector_greedySP=[-4126.002751563035, -4355.276713873087, -4184.520296812361, -4043.1624460556613, -4146.894107988288, -4200.959857120102, -4361.346296001541, -4048.2464175793866, -4157.9247238868475, -4396.596529811487, -4163.69781771897, -4040.852280028316, -4234.819974859142, -4174.3632654142575, -4079.1570327057707, -4208.6652169871295, -4156.4916505450565, -4293.757831171274, -4143.363198261848, -4226.7515449537605, -4184.497590968673, -4121.8359538988, -4146.386955827897, -4218.250812392359, -4087.2693577245377, -4145.428601765875, -4120.972963257545, -4213.142004011903, -4121.791275750673, -4205.753862180313, -4347.852644310739, -4318.532431817758, -4048.1485239041626, -4696.696401075319, -4560.8066149932565, -4211.982475755906, -4198.322196108306, -4232.998124820456, -4090.857241565597, -4164.254238419546, -4076.860832057761, -4489.737050665881, -4113.51332022117, -4544.500374150239, -4012.041471753055, -4416.683343064948, -4309.27471959719, -4387.910169224657, -4035.6105502497694, -4123.426590697455, -3982.72713415912, -4268.572481256544, -4083.5562922191953, -4096.522085343054, -4364.7657177636265, -4220.960212627863, -4114.538959965069, -4114.181842977594, -4250.418272215356, -4057.3195705624616, -4072.8650119041913, -4044.7466754420666, -4162.804388364574, -4038.394791388164, -4219.866078405275, -4729.264723510559, -4212.959804229489, -4061.291058657089, -4433.399806274772, -4086.677588313187, -4174.0182028409345, -4291.2545548444505, -4290.549846209273, -4076.7398373809247, -4025.933302790181, -4168.561670788896, -4076.326223461792, -4283.9298654097765, -4140.195062811853, -4214.634879158408, -4176.722191164157, -4043.247817139289, -4376.362598752414, -4082.6775967488725, -4008.932401219499, -4097.060385715945, -4153.868281555336, -4279.947684847362, -4105.9445265653285, -4160.5215543568, -4180.856608816399, -4110.984669831203, -4081.305733039004, -4069.254590221057, -4159.0663574468035, -4353.964368492744, -4512.321192793802, -4228.454544042821, -4084.5274722331415, -4619.838969742093]

score_vector_gis=[-4109.536107447309, -4131.298189162959, -4073.2105830877604, -4032.175698943597, -4101.445878684807, -4098.694182231007, -4132.923142400173, -4035.730884513331, -4145.828230920101, -4087.9478166352264, -4143.26151396498, -4013.9574681679437, -4190.061832276868, -4135.650795059433, -4006.318825354969, -4067.3472783070665, -4087.3220669761877, -4049.8554997663537, -4131.64176469472, -4156.165139208229, -4088.742924343593, -4064.668600547776, -4002.4449143719935, -4084.5474842794015, -4060.1861670082217, -4076.9865628345315, -4118.420569349395, -4207.027248484626, -3984.6102079863467, -4112.432476177195, -3998.448634129015, -4189.919120841845, -4002.7642436393076, -4126.151663889256, -4203.9078734012355, -4117.428988070581, -4096.8110620109, -4177.634496820203, -4075.195802846691, -4111.412575050149, -4060.7182147635435, -4087.4413199304227, -4096.630033652159, -3983.837556458602, -3984.651243097122, -4034.6253845022648, -4132.640351519729, -4070.022193791726, -4016.349484213494, -4056.469820928457, -3890.7816617618673, -4070.083342708628, -4069.1619965274967, -3978.718309146836, -4087.067722900279, -3992.3372721023106, -4011.637354364446, -4066.0071449151637, -4064.288816860614, -4049.6816855144853, -4004.086903830314, -4039.498898836102, -3992.296731412418, -3959.8596566702336, -4055.478800024869, -4139.152923334676, -4077.6913421073764, -3996.7019775014805, -4130.359762875665, -4082.5823325456145, -4133.755217603988, -4125.417799193761, -4177.441646875158, -3982.880068671442, -3972.4370148531834, -4068.7440406314395, -4028.849492383098, -4066.6881868415244, -4109.136496813054, -4042.3596105376682, -4100.569327182148, -4002.190487859596, -4172.1225074482145, -4085.759474290108, -3993.4120717600463, -3887.459414384256, -4100.7276143363015, -4278.393017305326, -4099.415586065257, -4069.444147181032, -4163.764495815984, -4049.5662788247305, -4002.9088204871096, -4015.3409145929963, -3957.10544731115, -4181.553596555147, -4071.799455452407, -4138.227620817212, -4080.233654776964, -4110.067024167232]

score_vector_gies=[-4114.610809399367, -4124.031240789519, -4064.585419952343, -4025.9018558169555, -4094.507565827763, -4104.381383887733, -4133.463511639291, -4041.480793263432, -4139.348045886202, -4084.002117619224, -4140.9604723382645, -4018.5421386824646, -4185.973675410102, -4130.754424705132, -4005.7799878293326, -4067.453582625196, -4076.9825148955165, -4053.069825427756, -4130.895322710172, -4151.750441623362, -4084.5857415957366, -4064.7612968074773, -4002.904878630084, -4083.128983179191, -4058.7766322652587, -4071.300807230225, -4127.688472300418, -4215.781424354657, -3981.902036130383, -4106.218223730204, -4000.309004746582, -4185.644483481346, -4005.076452723109, -4115.982775259163, -4195.807866813615, -4116.920284494705, -4088.187504875744, -4179.391759934248, -4077.324958428875, -4113.156621225664, -4064.271350402093, -4080.5979557134106, -4093.278325660561, -3994.999090011328, -3982.836098894671, -4031.142269261808, -4128.137930476587, -4077.223471096667, -4011.435991286165, -4047.1652870045627, -3892.9125573091765, -4076.6275062609616, -4066.6051087392366, -3975.029380716237, -4086.698217444387, -3992.6263225795456, -4006.342992687753, -4067.770261966578, -4060.640333426165, -4050.48321583706, -3998.731924262648, -4037.5037679789257, -3991.6553587018393, -3960.5462028542656, -4052.7977702900193, -4140.69316031425, -4075.939771738092, -3997.8300278905695, -4126.5264894245465, -4081.3137677468826, -4129.385592750154, -4125.5929379495155, -4180.514570674243, -3983.9183326362963, -3973.2548116368835, -4065.6096317243732, -4029.894529070701, -4059.0420364304696, -4101.935561387336, -4041.509665293961, -4100.59696614784, -4004.442057885912, -4170.494261374614, -4082.2169582403503, -3995.0449614850663, -3884.013284322954, -4101.244591247288, -4270.357015713335, -4092.2941000229707, -4060.366683910204, -4172.423157871696, -4044.830586283857, -4009.712566448814, -4017.2622811025203, -3958.291970940386, -4179.262763230074, -4065.5708682036775, -4138.80306728553, -4084.6961220396565, -4108.956784323308]

score_vector_ske=[-5258.718641968003, -5134.896347273669, -5267.098404674079, -5136.244698411327, -5039.301306271287, -5018.864451814304, -5011.167446680492, -4500.455250409101, -5727.154301823237, -4922.755524134888, -5013.437494633354, -5007.619596154365, -4947.454923992021, -5382.053269827932, -5031.054321279629, -5108.267292486733, -4507.642054503608, -5270.50008139962, -4989.361476543372, -5501.068130227784, -4858.127521565103, -4915.644539283376, -5331.600864595061, -4900.454197156954, -5393.598070129686, -5290.265130139254, -4556.501813858424, -4836.656586956593, -5447.924537866637, -5803.352197992053, -5161.183664252523, -4863.05918807656, -5156.318950075926, -4840.080166044565, -5135.004310622317, -5060.207609866962, -4821.522998630991, -5163.994382221651, -5127.046447903751, -4908.976622174291, -5089.069095909967, -5139.623947868065, -5469.761996563203, -4332.3844357946, -5520.483702042474, -4699.409204405586, -4677.557396212129, -5370.120453704055, -4832.27552890239, -4965.17882790431, -4753.971462857653, -5546.169817627186, -4380.144555111705, -4808.991471396687, -5115.784768910268, -4709.877167938915, -4505.538389897318, -4754.980666337853, -4936.511169948172, -4975.749194854477, -4661.455276262713, -4973.951557215559, -4678.011941251395, -4782.004012476857, -4664.7829739465005, -5005.171359653283, -4862.669651151871, -4723.238473496052, -5579.163113576266, -5237.0216460630145, -4746.191982137003, -5127.720196805301, -5196.597537219603, -4777.7976342759275, -4694.634375246251, -4750.830702171902, -4973.0911776255725, -6065.995195410429, -4770.960968488161, -5056.449391095357, -5105.856864827793, -6153.780041705599, -5238.192077777916, -4834.89366431964, -4786.297232657077, -4575.940029606235, -4761.604493495571, -5789.082178278815, -4713.665263225277, -4523.6260309377985, -4859.404142539502, -4735.578012313603, -4676.221303178583, -5123.304911387426, -5036.678821425819, -5744.61600803381, -4994.642214219679, -4723.984948193931, -4873.901321745885, -5266.2080646264385]

score_vector_gis_rec_phased_b=[-4114.610809399366, -4124.031240789519, -4064.585419952343, -4025.901855816955, -4094.507565827763, -4104.381383887732, -4133.463511639291, -4041.480793263432, -4139.348045886203, -4084.0021176192236, -4140.9604723382645, -4018.5421386824646, -4185.973675410102, -4130.754424705132, -4005.7799878293326, -4067.453582625196, -4076.9825148955165, -4053.069825427756, -4130.895322710172, -4151.750441623362, -4084.5857415957366, -4064.761296807477, -4002.904878630084, -4083.1289831791905, -4058.7766322652583, -4071.300807230225, -4127.688472300418, -4215.781424354656, -3981.902036130382, -4106.218223730205, -4000.309004746583, -4185.644483481344, -4005.076452723109, -4115.982775259163, -4195.807866813615, -4116.920284494705, -4088.1875048757447, -4179.3917599342485, -4077.324958428874, -4113.156621225663, -4064.271350402094, -4080.597955713411, -4093.278325660562, -3994.999090011328, -3982.836098894671, -4031.142269261808, -4128.137930476587, -4077.223471096667, -4011.435991286165, -4047.1652870045637, -3892.9125573091765, -4076.627506260962, -4066.605108739237, -3975.029380716237, -4086.698217444387, -3992.626322579545, -4006.342992687753, -4067.7702619665765, -4060.640333426165, -4050.48321583706, -3998.731924262649, -4037.5037679789257, -3991.6553587018398, -3960.546202854265, -4052.7977702900193, -4140.69316031425, -4075.939771738092, -3997.8300278905704, -4126.526489424547, -4081.313767746883, -4129.385592750154, -4125.5929379495155, -4180.514570674244, -3983.9183326362963, -3973.2548116368835, -4065.6096317243732, -4029.894529070701, -4059.0420364304696, -4101.935561387336, -4041.509665293961, -4100.596966147839, -4004.442057885912, -4170.494261374614, -4082.216958240351, -3995.044961485066, -3884.013284322954, -4101.244591247287, -4270.357015713335, -4092.2941000229703, -4060.366683910204, -4172.423157871696, -4044.8305862838565, -4009.712566448814, -4017.2622811025203, -3958.291970940386, -4179.262763230073, -4065.570868203677, -4138.803067285531, -4084.696122039657, -4108.956784323308]

score_vector_true=[-4122.2922593248195, -4137.93804108738, -4083.527062011456, -4042.5429739217793, -4108.111105221435, -4113.537101781364, -4146.654840138962, -4052.583475359491, -4154.438172318266, -4100.626737343789, -4151.805033301855, -4031.4100745333217, -4202.520295026013, -4140.803789753508, -4029.22941426527, -4080.214231710242, -4098.968541417463, -4067.1910297802356, -4144.2979909798405, -4166.4350447354245, -4101.875483333316, -4075.6787539854486, -4019.8856895634485, -4093.925536866322, -4075.477637238613, -4089.407803774258, -4130.320944194793, -4224.995594000684, -3996.0570199324648, -4117.529424124098, -4019.1084282633283, -4198.490644829586, -4015.024926685029, -4134.288382493418, -4211.125178177133, -4127.665395413331, -4108.78811184711, -4195.660589052304, -4088.757918948777, -4124.40332167952, -4074.010149465438, -4103.240293997382, -4106.996163385807, -4006.555298058193, -3998.8575227326055, -4043.2749132649787, -4141.979890021026, -4089.079517713628, -4027.368637311923, -4064.7264460998167, -3905.9399734519593, -4083.176162879249, -4085.383996416829, -3985.523118094854, -4107.057428476004, -4003.6760847122596, -4023.5584668721303, -4073.537662242451, -4073.788370681535, -4066.456298512835, -4012.999723247234, -4057.455875502968, -4005.576594382228, -3976.94529960517, -4071.3904710397696, -4153.936033083413, -4089.9576051458384, -4013.415224112011, -4149.370827290516, -4098.576523029543, -4147.454273025729, -4139.409421242162, -4188.347367361451, -3997.0908858563084, -3981.9390114235066, -4080.611444068936, -4042.756833566024, -4077.896324931593, -4121.951384222075, -4053.8753906132874, -4108.293485985214, -4019.4744885050804, -4185.81590418323, -4095.6796581274393, -4004.5639604150433, -3903.7335142464767, -4113.192296539356, -4290.358228323622, -4114.201894005167, -4081.8080488565734, -4177.421083637106, -4062.7799741492863, -4017.721176394598, -4031.3085845910664, -3979.12950125678, -4193.033725167186, -4081.41721363358, -4150.651926497426, -4097.799169387089, -4124.451741701583]
step_vector_greedySP=[]

step_vector_gis=[37, 31, 38, 35, 36, 38, 39, 37, 33, 38, 36, 34, 35, 37, 44, 35, 39, 32, 37, 35, 33, 31, 41, 32, 34, 32, 36, 37, 38, 33, 30, 36, 35, 34, 33, 35, 30, 36, 38, 33, 40, 34, 35, 37, 39, 33, 38, 29, 38, 34, 34, 35, 33, 32, 36, 34, 36, 34, 36, 34, 34, 39, 31, 35, 34, 36, 37, 30, 33, 32, 36, 38, 37, 35, 32, 34, 31, 33, 34, 36, 32, 32, 38, 32, 38, 35, 28, 33, 33, 35, 38, 35, 34, 33, 30, 33, 33, 33, 36, 38]

step_vector_ske=[2, 7, 4, 8, 3, 3, 6, 6, 4, 3, 2, 3, 2, 4, 4, 1, 2, 2, 2, 4, 1, 3, 3, 6, 4, 7, 8, 4, 3, 4, 7, 4, 6, 3, 1, 2, 4, 4, 7, 3, 2, 3, 2, 3, 3, 9, 4, 2, 8, 1, 3, 3, 9, 1, 3, 2, 0, 10, 5, 4, 4, 4, 8, 3, 2, 4, 3, 4, 2, 1, 0, 1, 3, 5, 3, 4, 1, 1, 3, 2, 2, 2, 7, 7, 5, 1, 5, 3, 4, 7, 10, 2, 2, 6, 1, 1, 5, 3, 7, 3]

step_vector_gis_rec_phased_b=[24, 29, 21, 28, 31, 24, 25, 23, 25, 25, 29, 28, 28, 25, 24, 25, 30, 27, 23, 26, 31, 23, 22, 26, 25, 25, 20, 27, 28, 28, 22, 25, 30, 22, 29, 29, 25, 26, 24, 31, 25, 31, 31, 23, 26, 25, 24, 22, 30, 29, 26, 27, 19, 26, 24, 23, 26, 25, 25, 24, 23, 21, 27, 32, 20, 22, 29, 26, 28, 23, 26, 23, 25, 26, 25, 24, 26, 25, 31, 27, 25, 26, 24, 25, 29, 25, 20, 30, 23, 24, 26, 24, 24, 21, 23, 28, 27, 24, 25, 24]

skeleton_result_vector=[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

